Cluster,RA_ICRS,DE_ICRS,GLON,GLAT,r50,N,pmRA,pmDE,Plx,dmode,dmode_01,dmode-01,X,Y,Z,Rgc,SimbadName,_RA.icrs,_DE.icrs
Kharchenko_1,92.1969985961914,24.2810001373291,186.62399291992188,2.1440000534057617,0.06499999761581421,44,0.7670000195503235,-2.2860000133514404,0.41999998688697815,2228.5,1823.0999755859375,2867.89990234375,-2212.1,-256.9,83.4000015258789,10555.2001953125,Cl Kharchenko 1,92.197,24.281
King_1,5.505000114440918,64.38300323486328,119.75800323486328,1.6920000314712524,0.1550000011920929,689,-4.947000026702881,-1.2730000019073486,0.5189999938011169,1825.0999755859375,1543.5,2232.5,-905.5,1583.8,53.900001525878906,9380.099609375,Cl King 1,5.505,64.383
King_10,343.74798583984375,59.16999816894531,108.49299621582031,-0.39800000190734863,0.039000000804662704,227,-2.7219998836517334,-2.0880000591278076,0.2590000033378601,3478.10009765625,2580.300048828125,5332.60009765625,-1103.2,3298.4,-24.200000762939453,10002.7001953125,Cl King 10,343.748,59.17
King_11,356.9119873046875,68.63600158691406,117.1510009765625,6.484000205993652,0.06199999898672104,270,-3.3580000400543213,-0.6430000066757202,0.2619999945163727,3433.199951171875,2555.60009765625,5229.0,-1556.7,3035.4,387.70001220703125,10351.7001953125,Cl King 11,356.912,68.636
King_12,358.2650146484375,61.952999114990234,116.12799835205078,-0.14499999582767487,0.05400000140070915,73,-3.4159998893737793,-1.4199999570846558,0.29600000381469727,3080.60009765625,2354.39990234375,4453.0,-1356.6,2765.8,-7.800000190734863,10083.400390625,Cl King 12,358.265,61.953
King_13,2.552999973297119,61.17499923706055,117.98200225830078,-1.2999999523162842,0.07100000232458115,288,-2.746000051498413,-0.8389999866485596,0.23100000619888306,3847.10009765625,2778.0,6242.7998046875,-1804.6,3396.5,-87.30000305175781,10698.099609375,Cl King 13,2.553,61.175
King_14,7.986999988555908,63.16299819946289,120.73400115966797,0.375,0.057999998331069946,109,-3.2669999599456787,-0.9850000143051147,0.4020000100135803,2318.800048828125,1882.199951171875,3019.10009765625,-1185.0,1993.1,15.199999809265137,9731.2998046875,Cl King 14,7.987,63.163
King_15,8.26200008392334,61.854000091552734,120.76499938964844,-0.9409999847412109,0.04100000113248825,74,-2.3259999752044678,-0.8619999885559082,0.3059999942779541,2987.5,2299.60009765625,4261.39990234375,-1527.9,2566.7,-49.0,10196.2998046875,Cl King 15,8.262,61.854
King_16,10.914999961853027,64.1719970703125,122.08399963378906,1.312999963760376,0.050999999046325684,49,-2.9079999923706055,-0.4189999997615814,0.328000009059906,2805.199951171875,2190.5,3897.89990234375,-1489.6,2376.1,64.30000305175781,10112.7001953125,Cl King 16,10.915,64.172
King_17,77.08999633789062,39.069000244140625,167.2969970703125,-0.7450000047683716,0.03799999877810478,50,-0.12600000202655792,-1.2740000486373901,0.23899999260902405,3725.800048828125,2714.199951171875,5936.7998046875,-3634.3,819.2,-48.5,12002.2998046875,Cl King 17,77.09,39.069
King_18,343.05499267578125,58.28900146484375,107.78500366210938,-1.031999945640564,0.04899999871850014,68,-2.6389999389648438,-2.068000078201294,0.3100000023841858,2948.199951171875,2276.800048828125,4176.89990234375,-900.4,2806.9,-53.099998474121094,9657.2998046875,Cl King 18,343.055,58.289
King_19,347.0530090332031,60.52299880981445,110.56300354003906,0.1550000011920929,0.061000000685453415,147,-4.8379998207092285,-2.6510000228881836,0.34299999475479126,2687.699951171875,2118.60009765625,3674.5,-944.0,2516.5,7.300000190734863,9619.0,Cl King 19,347.053,60.523
King_2,12.741000175476074,58.1879997253418,122.86900329589844,-4.684000015258789,0.050999999046325684,128,-1.3580000400543213,-0.8240000009536743,0.16599999368190765,5136.0,3394.39990234375,10555.400390625,-2778.1,4299.4,-419.3999938964844,11920.5,Cl King 2,12.741,58.188
King_20,353.30499267578125,58.46900177001953,112.83899688720703,-2.8610000610351562,0.061000000685453415,82,-2.686000108718872,-2.5850000381469727,0.4959999918937683,1903.800048828125,1599.5,2351.0,-738.0,1752.3,-95.0,9245.599609375,Cl King 20,353.305,58.469
King_21,357.47900390625,62.70500183105469,115.94499969482422,0.6710000038146973,0.04600000008940697,116,-3.259000062942505,-1.6749999523162842,0.3050000071525574,2994.5,2304.699951171875,4273.0,-1310.0,2692.5,35.0,10018.599609375,Cl King 21,357.479,62.705
King_23,110.45899963378906,-0.9879999756813049,217.29600524902344,6.304999828338623,0.05900000035762787,107,-0.4569999873638153,-0.8790000081062317,0.27900001406669617,3245.199951171875,2449.89990234375,4804.7998046875,-2566.0,-1954.4,356.3999938964844,11079.7001953125,Cl King 23,110.459,-0.988
King_25,291.12200927734375,13.696000099182129,48.86000061035156,-0.9340000152587891,0.052000001072883606,168,-1.3669999837875366,-3.9579999446868896,0.3100000023841858,2948.699951171875,2276.300048828125,4179.89990234375,1939.7,2220.3,-48.099998474121094,6774.5,Cl King 25,291.122,13.696
King_26,292.23699951171875,14.881999969482422,50.41699981689453,-1.3209999799728394,0.035999998450279236,94,-2.3440001010894775,-4.934999942779541,0.414000004529953,2256.199951171875,1841.5999755859375,2913.800048828125,1437.2,1738.4,-52.0,7118.2998046875,Cl King 26,292.237,14.882
King_4,39.02799987792969,59.02399826049805,136.0540008544922,-1.1549999713897705,0.052000001072883606,85,-0.574999988079071,-0.08399999886751175,0.3779999911785126,2456.5,1972.300048828125,3258.300048828125,-1768.3,1704.4,-49.5,10251.0,Cl King 4,39.028,59.024
King_5,48.68199920654297,52.69499969482422,143.76800537109375,-4.281000137329102,0.09099999815225601,287,-0.28200000524520874,-1.2000000476837158,0.367000013589859,2523.60009765625,2015.0,3372.699951171875,-2030.0,1487.4,-188.39999389648438,10476.099609375,Cl King 5,48.682,52.695
King_6,51.981998443603516,56.444000244140625,143.34500122070312,-0.0949999988079071,0.1589999943971634,234,3.864000082015991,-1.8140000104904175,1.3459999561309814,727.2999877929688,678.0,784.4000244140625,-583.5,434.2,-1.2000000476837158,8934.0,Cl King 6,51.982,56.444
King_7,59.78300094604492,51.78499984741211,149.8000030517578,-1.0169999599456787,0.05999999865889549,372,1.121000051498413,-1.1959999799728394,0.28600001335144043,3171.800048828125,2407.800048828125,4645.2998046875,-2740.9,1595.2,-56.29999923706055,11195.099609375,Cl King 7,59.783,51.785
King_8,87.3239974975586,33.632999420166016,176.38400268554688,3.1010000705718994,0.02500000037252903,100,0.5199999809265137,-1.7430000305175781,0.13099999725818634,6241.10009765625,3843.699951171875,16651.599609375,-6219.5,393.0,337.6000061035156,14564.900390625,Cl King 8,87.324,33.633
King_9,333.87701416015625,54.404998779296875,101.44100189208984,-1.8279999494552612,0.02800000086426735,61,-2.2799999713897705,-0.972000002861023,0.1289999932050705,6312.89990234375,3869.60009765625,17127.400390625,-1251.6,6184.3,-201.39999389648438,11412.400390625,Cl King 9,333.877,54.405
Koposov_10,86.86100006103516,35.426998138427734,174.64599609375,3.694999933242798,0.03999999910593033,71,0.4569999873638153,-1.7799999713897705,0.32899999618530273,2789.199951171875,2180.699951171875,3868.39990234375,-2771.2,259.7,179.6999969482422,11114.2998046875,[KGZ2008] 10,86.861,35.427
Koposov_12,90.24500274658203,35.2869987487793,176.15499877929688,6.013000011444092,0.07800000160932541,141,0.6990000009536743,-1.7319999933242798,0.3959999978542328,2351.199951171875,1903.699951171875,3073.699951171875,-2333.0,156.8,246.3000030517578,10674.2001953125,[KGZ2008] 12,90.245,35.287
Koposov_36,84.21800231933594,31.209999084472656,177.06900024414062,-0.40299999713897705,0.06400000303983688,83,0.8040000200271606,-3.6679999828338623,0.5410000085830688,1754.800048828125,1493.0,2128.89990234375,-1752.5,89.7,-12.300000190734863,10092.900390625,[KGZ2008] 36,84.218,31.21
Koposov_43,88.0790023803711,29.900999069213867,179.92300415039062,1.746999979019165,0.032999999821186066,15,-0.03700000047683716,-1.6640000343322754,0.18000000715255737,4787.5,3238.0,9196.400390625,-4785.2,6.4,145.89999389648438,13125.2001953125,[KGZ2008] 43,88.079,29.901
Koposov_53,92.22100067138672,26.263999938964844,184.89700317382812,3.121000051498413,0.039000000804662704,50,0.24199999868869781,-0.6320000290870667,0.18000000715255737,4788.7001953125,3238.10009765625,9189.400390625,-4764.2,-408.2,260.70001220703125,13110.5,[KGZ2008] 53,92.221,26.264
Koposov_63,92.4990005493164,24.566999435424805,186.5070037841797,2.5220000743865967,0.0430000014603138,53,0.5460000038146973,-0.44699999690055847,0.20600000023841858,4259.0,2987.699951171875,7419.39990234375,-4227.5,-482.2,187.39999389648438,12576.7001953125,[KGZ2008] 63,92.499,24.567
Kronberger_1,82.08899688720703,34.777000427246094,173.1060028076172,0.04899999871850014,0.014000000432133675,38,-0.05000000074505806,-2.1989998817443848,0.4429999887943268,2118.39990234375,1748.0,2687.60009765625,-2103.1,254.3,1.7999999523162842,10446.2001953125,Kronberger 1,82.089,34.777
Kronberger_25,275.6669921875,-14.72700023651123,16.583999633789062,-0.46700000762939453,0.007000000216066837,23,-0.34299999475479126,-1.8270000219345093,0.2680000066757202,3372.39990234375,2522.10009765625,5087.10009765625,3232.0,962.5,-27.5,5197.89990234375,Kronberger 25,275.667,-14.727
Kronberger_4,296.2969970703125,28.15999984741211,63.84400177001953,1.8830000162124634,0.014000000432133675,78,-2.5420000553131104,-4.835999965667725,0.11900000274181366,6765.2001953125,4037.300048828125,20947.69921875,2980.6,6069.1,222.3000030517578,8096.7001953125,Kronberger 4,296.297,28.16
Kronberger_52,299.5360107421875,30.882999420166016,67.625,0.8510000109672546,0.024000000208616257,84,-2.621999979019165,-4.836999893188477,0.10599999874830246,7408.5,4256.10009765625,28459.099609375,2819.8,6849.9,110.0,8797.400390625,Kronberger 52,299.536,30.883
Kronberger_54,300.77801513671875,31.968000411987305,69.10600280761719,0.5230000019073486,0.006000000052154064,19,-2.5959999561309814,-5.209000110626221,0.19499999284744263,4457.5,3083.0,8035.7998046875,1589.7,4164.2,40.70000076293945,7931.39990234375,Kronberger 54,300.778,31.968
Kronberger_57,305.9859924316406,36.60200119018555,75.34400177001953,-0.5009999871253967,0.012000000104308128,29,-3.5399999618530273,-4.406000137329102,0.2750000059604645,3285.199951171875,2473.10009765625,4890.39990234375,831.2,3178.1,-28.700000762939453,8153.7001953125,Kronberger 57,305.986,36.602
Kronberger_69,300.4989929199219,31.420000076293945,68.51599884033203,0.43299999833106995,0.032999999821186066,45,-2.740999937057495,-5.245999813079834,0.35100001096725464,2629.800048828125,2082.39990234375,3567.699951171875,963.1,2447.0,19.899999618530273,7772.10009765625,Kronberger 69,300.499,31.42
Kronberger_79,293.4779968261719,18.52199935913086,54.18000030517578,-0.6110000014305115,0.014999999664723873,67,-2.7179999351501465,-5.329999923706055,0.14800000190734863,5651.39990234375,3611.60009765625,12981.0,3307.3,4582.3,-60.20000076293945,6806.2998046875,Kronberger 79,293.478,18.522
Kronberger_80,317.9540100097656,52.37900161743164,92.9280014038086,2.7980000972747803,0.014999999664723873,41,-2.3289999961853027,-2.88700008392334,0.07100000232458115,10025.7001953125,5006.60009765625,,-511.5,10000.7,489.3999938964844,13355.2998046875,Kronberger 80,317.954,52.379
Kronberger_81,321.5469970703125,53.534000396728516,95.27100372314453,2.066999912261963,0.04500000178813934,47,-2.609999895095825,-3.3239998817443848,0.2280000001192093,3896.800048828125,2803.199951171875,6388.89990234375,-357.8,3877.8,140.5,9523.099609375,Kronberger 81,321.547,53.534
Kronberger_84,323.8840026855469,53.516998291015625,96.2750015258789,1.1059999465942383,0.01899999938905239,44,-3.0850000381469727,-2.9079999923706055,0.22499999403953552,3935.0,2824.699951171875,6490.0,-430.0,3910.7,75.9000015258789,9602.400390625,Kronberger 84,323.884,53.517
Kronberger_85,119.58999633789062,-34.77000045776367,250.9669952392578,-2.8420000076293945,0.02500000037252903,32,-1.2649999856948853,2.815000057220459,0.0689999982714653,10239.599609375,5058.10009765625,,-3335.2,-9667.9,-507.70001220703125,15158.5,Kronberger 85,119.59,-34.77
LDN_988e,316.0270080566406,50.244998931884766,90.53900146484375,2.244999885559082,0.024000000208616257,33,1.180999994277954,-3.559999942779541,1.5959999561309814,615.5,579.7999877929688,655.7999877929688,-5.8,615.0,24.100000381469727,8368.400390625,NAME [C86] L988 e Cluster,316.027,50.245
L_1641S,85.67500305175781,-8.133000373840332,212.47999572753906,-18.95400047302246,0.14300000667572021,101,0.013000000268220901,-0.38999998569488525,2.2880001068115234,431.6000061035156,413.79998779296875,451.1000061035156,-344.3,-219.2,-140.1999969482422,8687.099609375,LDN 1641S,85.675,-8.133
Loden_1194,212.00599670410156,-59.7859992980957,312.4360046386719,1.6649999618530273,0.335999995470047,68,-7.76200008392334,-4.666999816894531,1.3289999961853027,736.5999755859375,686.0999755859375,795.2000122070312,496.8,-543.4,21.399999618530273,7862.0,Cl Loden 1194,212.0061,-59.786
Loden_372,172.7689971923828,-58.50699996948242,292.5830078125,2.740000009536743,0.08799999952316284,76,-6.807000160217285,0.9359999895095825,0.5509999990463257,1722.800048828125,1469.5999755859375,2081.300048828125,660.8,-1588.9,82.4000015258789,7841.7998046875,Cl Loden 372,172.7691,-58.507
Loden_46,155.88400268554688,-54.66699981689453,282.55999755859375,2.246000051498413,0.3269999921321869,44,-11.366999626159668,4.644999980926514,0.875,1106.300048828125,996.0999755859375,1244.0,240.4,-1079.0,43.400001525878906,8171.2001953125,Cl Loden 46,155.8841,-54.667
Lynga_1,209.99400329589844,-62.152000427246094,310.8420104980469,-0.33799999952316284,0.03500000014901161,33,-5.302999973297119,-2.2739999294281006,0.421999990940094,2216.199951171875,1814.199951171875,2847.10009765625,1449.3,-1676.6,-13.100000381469727,7091.7001953125,Cl Lynga 1,209.994,-62.152
Lynga_14,253.76400756835938,-45.23899841308594,340.9129943847656,-1.090999960899353,0.03500000014901161,26,-0.335999995470047,-1.9769999980926514,0.30799999833106995,2963.199951171875,2286.0,4210.60009765625,2799.8,-968.8,-56.400001525878906,5624.2998046875,Cl Lynga 14,253.764,-45.239
Lynga_2,216.0850067138672,-61.327999114990234,313.8389892578125,-0.4399999976158142,0.1979999989271164,156,-6.716000080108643,-4.696000099182129,1.034000039100647,940.4000244140625,859.5,1038.0,651.3,-678.3,-7.199999809265137,7718.5,Cl Lynga 2,216.0851,-61.328
Lynga_3,229.19400024414062,-58.37300109863281,321.0350036621094,-0.7049999833106995,0.017999999225139618,38,-4.853000164031982,-3.7269999980926514,0.1080000028014183,7292.2001953125,4218.2998046875,26958.5,5669.4,-4585.3,-89.69999694824219,5306.2998046875,Cl Lynga 3,229.194,-58.373
Lynga_4,233.343994140625,-55.23400115966797,324.6619873046875,0.652999997138977,0.04800000041723251,71,-3.9830000400543213,-3.003999948501587,0.3499999940395355,2641.300048828125,2089.60009765625,3588.5,2154.5,-1527.6,30.100000381469727,6371.2998046875,Cl Lynga 4,233.344,-55.234
Lynga_5,235.46200561523438,-56.68000030517578,324.7659912109375,-1.2130000591278076,0.07800000160932541,181,-3.6600000858306885,-3.561000108718872,0.3050000071525574,2993.39990234375,2303.800048828125,4272.0,2444.5,-1726.6,-63.400001525878906,6143.2001953125,Cl Lynga 5,235.462,-56.68
Lynga_6,241.21800231933594,-51.959999084472656,330.35198974609375,0.3019999861717224,0.0560000017285347,79,-1.8660000562667847,-2.756999969482422,0.382999986410141,2426.10009765625,1952.699951171875,3202.199951171875,2108.5,-1200.1,12.800000190734863,6346.0,Cl Lynga 6,241.218,-51.96
Lynga_9,245.1699981689453,-48.52299880981445,334.5469970703125,1.0740000009536743,0.061000000685453415,451,-2.559000015258789,-2.4149999618530273,0.35899999737739563,2574.800048828125,2047.5,3467.89990234375,2324.5,-1106.4,48.29999923706055,6116.39990234375,Cl Lynga 9,245.17,-48.523
Mamajek_1,130.63699340820312,-78.96299743652344,292.4360046386719,-21.60099983215332,0.3619999885559082,20,-29.833999633789062,26.989999771118164,10.130000114440918,104.0,104.0,104.0,36.9,-89.4,-38.29999923706055,8303.599609375,Cl Mamajek 1,130.6377,-78.9631
Mamajek_4,276.635009765625,-50.77199935913086,344.031005859375,-16.98900032043457,1.4040000438690186,199,4.645999908447266,-21.051000595092773,2.2239999771118164,443.79998779296875,425.0,464.3999938964844,408.1,-116.8,-129.6999969482422,7932.7998046875,Cl Mamajek 4,276.635,-50.7719
Markarian_38,273.8190002441406,-18.996999740600586,11.984999656677246,-0.9279999732971191,0.04399999976158142,27,0.8450000286102295,-2.2769999504089355,0.5669999718666077,1678.800048828125,1437.4000244140625,2017.5999755859375,1641.9,348.6,-27.200000762939453,6707.10009765625,Cl Mrk 38,273.819,-18.997
Markarian_50,348.8059997558594,60.448001861572266,111.33499908447266,-0.23899999260902405,0.03500000014901161,45,-3.4649999141693115,-2.559999942779541,0.3230000138282776,2837.60009765625,2211.5,3962.39990234375,-1032.4,2643.1,-11.899999618530273,9737.900390625,Cl Mrk 50,348.806,60.448
Mayer_1,5.501999855041504,61.750999450683594,119.45600128173828,-0.921999990940094,0.10100000351667404,56,-3.3410000801086426,-1.4259999990463257,0.3529999852180481,2615.0,2072.89990234375,3541.0,-1285.8,2276.6,-42.099998474121094,9891.2998046875,Cl Mayer 1,5.502,61.751
Mayer_3,112.52300262451172,-18.55299949645996,233.77099609375,-0.1979999989271164,0.026000000536441803,28,-1.8919999599456787,2.3359999656677246,0.20900000631809235,4205.2998046875,2959.10009765625,7257.0,-2485.4,-3392.2,-14.600000381469727,11344.400390625,Cl Mayer 3,112.523,-18.553
Melotte_101,160.53500366210938,-65.11000061035156,289.8630065917969,-5.572000026702881,0.13600000739097595,523,-6.307000160217285,3.4830000400543213,0.4390000104904175,2134.699951171875,1759.300048828125,2713.699951171875,721.9,-1998.2,-207.3000030517578,7875.7998046875,Cl Melotte 101,160.5351,-65.11
Melotte_105,169.9199981689453,-63.486000061035156,292.90301513671875,-2.4159998893737793,0.05400000140070915,503,-6.770999908447266,2.132999897003174,0.40700000524520874,2291.699951171875,1864.5,2972.89990234375,891.1,-2109.2,-96.5999984741211,7741.7998046875,Cl Melotte 105,169.9201,-63.486
Melotte_20,51.617000579833984,48.974998474121094,147.35699462890625,-6.4039998054504395,2.0269999504089355,764,22.86400032043457,-25.378000259399414,5.668000221252441,175.5,172.5,178.6999969482422,-146.9,94.1,-19.600000381469727,8487.400390625,Cl Melotte 20,51.6168,48.9751
Melotte_22,56.60100173950195,24.11400032043457,166.46200561523438,-23.61400032043457,1.2740000486373901,992,20.07699966430664,-45.50299835205078,7.3460001945495605,135.60000610351562,133.8000030517578,137.5,-120.8,29.1,-54.29999923706055,8460.7998046875,Cl Melotte 22,56.6009,24.1142
Melotte_66,111.572998046875,-47.685001373291016,259.5690002441406,-14.265000343322754,0.08799999952316284,830,-1.4739999771118164,2.744999885559082,0.18299999833106995,4722.0,3208.10009765625,8955.2001953125,-828.5,-4500.8,-1163.5999755859375,10213.7001953125,Cl Melotte 66,111.573,-47.685
Melotte_71,114.38300323486328,-12.0649995803833,228.9510040283203,4.50600004196167,0.07500000298023224,584,-2.446000099182129,4.210000038146973,0.4339999854564667,2160.39990234375,1776.5999755859375,2755.89990234375,-1414.4,-1624.3,169.6999969482422,9888.7001953125,Cl Melotte 71,114.383,-12.065
Melotte_72,114.61799621582031,-10.697999954223633,227.86199951171875,5.36899995803833,0.05299999937415123,194,-4.158999919891357,3.680000066757202,0.36899998784065247,2514.699951171875,2009.5,3359.300048828125,-1679.7,-1856.6,235.3000030517578,10190.2998046875,Cl Melotte 72,114.618,-10.698
Moffat_1,240.39700317382812,-54.14899826049805,328.5350036621094,-1.0140000581741333,0.032999999821186066,20,-2.2109999656677246,-3.0369999408721924,0.4020000100135803,2320.800048828125,1883.5999755859375,3022.5,1979.3,-1211.2,-41.099998474121094,6475.0,Cl Moffat 1,240.397,-54.149
Muzzio_1,134.47799682617188,-47.76100158691406,268.0,-1.371000051498413,0.12399999797344208,40,-5.261000156402588,4.223999977111816,0.5189999938011169,1824.800048828125,1543.199951171875,2232.10009765625,-63.7,-1823.1,-43.70000076293945,8599.2001953125,NAME Muzzio 1,134.478,-47.761
NGC_1027,40.676998138427734,61.61600112915039,135.75399780273438,1.5449999570846558,0.2199999988079071,396,-1.753000020980835,2.0899999141693115,0.8820000290870667,1097.800048828125,989.2000122070312,1233.0999755859375,-786.1,765.7,29.600000381469727,9158.2001953125,NGC 1027,40.677,61.616
NGC_103,6.311999797821045,61.32600021362305,119.79499816894531,-1.3860000371932983,0.05299999937415123,193,-2.822999954223633,-0.9879999756813049,0.2879999876022339,3156.5,2399.39990234375,4616.7001953125,-1568.0,2738.5,-76.30000305175781,10279.5,NGC 103,6.312,61.326
NGC_1039,40.53099822998047,42.72200012207031,143.6820068359375,-15.645999908447266,0.40299999713897705,578,0.722000002861023,-5.681000232696533,1.9490000009536743,505.5,481.20001220703125,532.4000244140625,-392.2,288.3,-136.3000030517578,8737.0,NGC 1039,40.531,42.722
NGC_1193,46.486000061035156,44.382999420166016,146.81399536132812,-12.161999702453613,0.027000000700354576,215,-0.125,-0.32899999618530273,0.1589999943971634,5309.60009765625,3467.300048828125,11309.900390625,-4343.9,2841.0,-1118.5999755859375,12998.2001953125,NGC 1193,46.486,44.383
NGC_1220,47.91999816894531,53.34400177001953,143.03900146484375,-3.9630000591278076,0.02199999988079071,57,0.18700000643730164,-0.7170000076293945,0.296999990940094,3067.10009765625,2348.0,4424.2998046875,-2444.9,1839.8,-212.0,10940.7001953125,NGC 1220,47.92,53.344
NGC_1245,48.691001892089844,47.23500061035156,146.6580047607422,-8.927000045776367,0.10899999737739563,589,0.5040000081062317,-1.5789999961853027,0.289000004529953,3147.699951171875,2394.0,4594.10009765625,-2597.7,1709.1,-488.3999938964844,11070.5,NGC 1245,48.691,47.235
NGC_129,7.60699987411499,60.2130012512207,120.322998046875,-2.552000045776367,0.16899999976158142,392,-2.6050000190734863,-1.0959999561309814,0.5109999775886536,1852.300048828125,1562.800048828125,2273.300048828125,-934.2,1597.3,-82.5,9410.7998046875,NGC 129,7.607,60.213
NGC_1333,52.297000885009766,31.309999465942383,158.34300231933594,-20.5049991607666,0.0949999988079071,50,7.425000190734863,-9.864999771118164,3.3440001010894775,296.5,287.79998779296875,305.5,-258.1,102.5,-103.9000015258789,8598.7001953125,NGC 1333,52.297,31.31
NGC_1342,52.89400100708008,37.380001068115234,154.94000244140625,-15.347000122070312,0.289000004529953,361,0.5199999809265137,-1.6039999723434448,1.5019999742507935,653.2000122070312,613.2000122070312,698.9000244140625,-570.7,266.8,-172.89999389648438,8914.599609375,NGC 1342,52.894,37.38
NGC_1348,53.52399826049805,51.409000396728516,146.96800231933594,-3.7090001106262207,0.06800000369548798,92,1.2879999876022339,-0.7260000109672546,0.40400001406669617,2310.5,1876.800048828125,3004.89990234375,-1933.0,1256.8,-149.5,10349.599609375,NGC 1348,53.524,51.409
NGC_136,7.895999908447266,61.50600051879883,120.56600189208984,-1.2740000486373901,0.027000000700354576,80,-1.6480000019073486,-0.5220000147819519,0.1809999942779541,4767.2998046875,3228.89990234375,9120.2998046875,-2423.7,4103.8,-106.0,11519.5,NGC 136,7.896,61.506
NGC_1444,57.361000061035156,52.65800094604492,148.10000610351562,-1.2899999618530273,0.0560000017285347,21,-0.7459999918937683,-1.8289999961853027,0.8320000171661377,1161.0999755859375,1040.300048828125,1313.5,-985.5,613.4,-26.100000381469727,9345.599609375,NGC 1444,57.361,52.658
NGC_146,8.26200008392334,63.316001892089844,120.86900329589844,0.5180000066757202,0.07500000298023224,66,-2.864000082015991,-0.45100000500679016,0.3070000112056732,2973.39990234375,2292.300048828125,4229.7998046875,-1525.5,2552.1,26.899999618530273,10190.2998046875,NGC 146,8.262,63.316
NGC_1496,61.111000061035156,52.667999267578125,149.83299255371094,0.18199999630451202,0.04399999976158142,58,1.5110000371932983,-0.7559999823570251,0.6119999885559082,1559.4000244140625,1349.0,1847.5999755859375,-1348.2,783.6,5.0,9719.7998046875,NGC 1496,61.111,52.668
NGC_1502,61.95399856567383,62.332000732421875,143.67100524902344,7.6570000648498535,0.08100000023841858,154,-0.5709999799728394,-0.8479999899864197,0.9160000085830688,1058.4000244140625,957.0999755859375,1183.5999755859375,-845.0,621.4,141.0,9206.0,NGC 1502,61.954,62.332
NGC_1513,62.470001220703125,49.50400161743164,152.58900451660156,-1.590000033378601,0.10599999874830246,348,1.3240000009536743,-3.678999900817871,0.6510000228881836,1470.199951171875,1282.0999755859375,1723.699951171875,-1304.6,676.6,-40.79999923706055,9668.2998046875,NGC 1513,62.47,49.504
NGC_1528,63.87799835205078,51.21799850463867,152.06900024414062,0.27399998903274536,0.23499999940395355,329,2.180999994277954,-2.246000051498413,0.9480000138282776,1023.9000244140625,928.7999877929688,1140.5999755859375,-904.6,479.6,4.900000095367432,9257.0,NGC 1528,63.878,51.218
NGC_1545,65.2020034790039,50.22100067138672,153.36599731445312,0.14499999582767487,0.28999999165534973,139,-1.9570000171661377,-0.0820000022649765,1.3669999837875366,716.5,668.5999755859375,771.7999877929688,-640.5,321.2,1.7999999523162842,8986.2001953125,NGC 1545,65.202,50.221
NGC_1579,67.51399993896484,35.32500076293945,165.29299926757812,-8.99899959564209,0.1120000034570694,56,2.4769999980926514,-4.945000171661377,1.809999942779541,543.7000122070312,515.7000122070312,575.0,-519.5,136.3,-85.0,8860.5,NGC 1579,67.514,35.325
NGC_1582,67.98500061035156,43.71799850463867,159.35699462890625,-3.0190000534057617,0.2639999985694885,147,2.2160000801086426,-1.347000002861023,0.9940000176429749,977.7999877929688,890.7000122070312,1083.800048828125,-913.8,344.2,-51.5,9260.2001953125,NGC 1582,67.985,43.718
NGC_1605,68.74500274658203,45.26900100708008,158.58599853515625,-1.5670000314712524,0.04699999839067459,127,0.9900000095367432,-1.9769999980926514,0.29499998688697815,3083.300048828125,2356.60009765625,4458.2998046875,-2869.4,1125.3,-84.30000305175781,11265.7001953125,NGC 1605,68.745,45.269
NGC_1624,70.16200256347656,50.45800018310547,155.36500549316406,2.6110000610351562,0.03200000151991844,18,0.006000000052154064,-0.4560000002384186,0.14499999582767487,5760.2001953125,3656.60009765625,13612.5,-5230.4,2398.6,262.3999938964844,13780.7998046875,NGC 1624,70.162,50.458
NGC_1647,71.48100280761719,19.07900047302246,180.3679962158203,-16.79199981689453,0.4169999957084656,619,-1.0570000410079956,-1.5019999742507935,1.6749999523162842,586.7000122070312,554.2000122070312,623.2999877929688,-561.7,-3.6,-169.5,8901.7001953125,NGC 1647,71.481,19.079
NGC_1662,72.197998046875,10.881999969482422,187.7949981689453,-21.07699966430664,0.6019999980926514,238,-1.128000020980835,-1.9620000123977661,2.4000000953674316,411.70001220703125,395.5,429.3999938964844,-380.6,-52.1,-148.10000610351562,8720.7998046875,NGC 1662,72.198,10.882
NGC_1664,72.76300048828125,43.67599868774414,161.6699981689453,-0.4519999921321869,0.11299999803304672,327,1.7029999494552612,-5.73799991607666,0.734000027179718,1310.199951171875,1158.4000244140625,1507.800048828125,-1243.7,412.0,-10.300000190734863,9592.5,NGC 1664,72.763,43.676
NGC_1708,75.87100219726562,52.85100173950195,155.7519989013672,6.866000175476074,0.24799999594688416,141,0.2759999930858612,-1.3600000143051147,1.0290000438690186,944.9000244140625,863.2999877929688,1043.5,-855.3,385.2,113.0,9203.400390625,NGC 1708,75.871,52.851
NGC_1724,75.83799743652344,49.494998931884766,158.4290008544922,4.822999954223633,0.054999999701976776,32,1.0199999809265137,0.04800000041723251,0.24400000274181366,3669.0,2683.89990234375,5796.60009765625,-3400.0,1344.1,308.5,11816.7001953125,NGC 1724,75.838,49.495
NGC_1750,75.9260025024414,23.69499969482422,179.11900329589844,-10.713000297546387,0.4189999997615814,439,-0.9599999785423279,-2.365999937057495,1.3609999418258667,719.5,671.2000122070312,775.2000122070312,-706.8,10.9,-133.6999969482422,9046.7998046875,NGC 1750,75.926,23.695
