,source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp,phot_g_mean_mag,mg
828,65864427293364864,58.99342927971496,24.54973976523356,7.478774652381747,18.748697063284787,-46.92747714246455,6.5007584865419545,1.3499613,12.320892,6.690044571099314
829,66111886127026944,61.190231578639214,24.688598766315344,7.129281384492996,17.598593531671053,-44.49421884637759,,3.2949467,16.515408,10.780636343017434
830,51460756250025088,59.27159472707251,20.737772099837137,7.735090135127851,18.172581501249187,-44.30619662742591,,3.462654,18.461681,12.904008259932075
831,51609980593783424,58.04682742593171,20.8758293726436,7.911493647944478,20.346373432468354,-47.309640152546926,,3.0198832,16.636711,11.1280035392458
832,51505217751483392,59.88117500682301,21.2716429496111,7.873089796882684,20.20317426519105,-48.7838708425611,,2.6674147,15.566038,10.046764155892236
833,51492264130122496,59.92781943898147,21.20404029468395,7.068873238606919,18.165332793613835,-42.91687053817559,,3.1788025,17.277988,11.524739402925874
834,51622315739944704,58.38159201124986,20.95729872291399,8.311393501272775,21.99187156838423,-50.618237708301045,,2.993166,16.881487,11.47985611461528
835,51674920499533184,58.88317583292226,21.07927614346725,8.13952553564541,21.816534762301345,-50.50329613072782,6.945207904366033,0.9830885,10.865082,5.418077237073426
836,51677669278703104,59.09302246139305,21.12119996997407,7.578764336575439,19.225625986677954,-46.93878603060675,,2.7664366,15.852721,10.250713228238205
837,51761575759616000,59.01897779134195,21.54497132238261,6.9095494183781945,19.143913276983454,-48.55475057810395,,2.8865376,15.10917,9.306418596681452
838,51497864767442176,59.46814557864639,21.037617664349565,7.015945978570062,16.94473119557602,-44.397409828312895,,3.1630754,16.894922,11.125353438405565
839,51616268426009472,58.4293128116278,20.833286277620203,7.440226173825094,20.04028411660189,-45.51877227367613,,1.9965181,13.991986,8.34991696357175
840,51750748145042176,58.76511089045778,21.519236207858217,7.986994031049813,20.807528361350563,-49.33887814137658,,3.3135014,17.63445,12.146367711823936
841,51619120284286976,58.370322880887976,20.90717151386233,7.391573844054708,19.468097333255105,-44.50203642088806,-1.3812682441622923,1.1865816,11.6507635,5.994448111625829
842,51398595186022400,59.87259864684752,20.57467855796032,7.635563278263262,17.95279953105175,-44.48892360894315,,3.2939472,19.068422,13.48262772068065
843,51493432361309184,59.542726013804845,20.948671778468483,7.698474042931111,19.82196755374156,-47.63177180362259,,3.582487,18.403587,12.835610590281084
844,51760270089541504,59.16155304310884,21.58551452716216,7.045544787844393,17.758844771787977,-43.77733211398041,,3.1517067,17.0891,11.328672784111076
845,51765595848971648,59.29092146563155,21.607412858673374,7.148652411597862,18.1994714817953,-44.01772771154246,,3.029066,16.697382,10.96850287782022
846,51558956382579200,58.84332590400754,20.73252822187212,7.293116889411078,16.094812256367295,-43.60326133910018,,3.2326984,17.09749,11.412056181733224
847,51717114258149120,59.31319213481948,21.51558680204317,7.017784555475587,23.232421631003746,-42.54224478851957,27.374192861031016,1.1217117,11.48889,5.719889850883298
848,51717114258148864,59.31203351490966,21.516911078823327,7.185834548236133,21.225960154501045,-42.61248206116401,,2.6978216,15.693282,9.9756681947744
849,51693337319356032,59.42338668184588,21.3042208844366,7.403303688847066,17.573206692996806,-47.92576725430733,,3.5583038,18.723776,13.070903687747002
850,51694746068624128,59.59016429741043,21.25747514453145,7.2266166522259025,17.78709460121197,-44.8937374536048,7.798483952523547,1.0381794,11.226496,5.521170830115139
851,51699041035920768,59.502573255147325,21.305657302607447,6.859642268342096,15.538123818396429,-45.8902730826401,,2.5006275,19.9913,14.172807921670223
852,51408529447927296,60.19008079043142,20.624907574488223,7.054760922308185,17.774702199778094,-41.44179413624738,,2.9951658,16.825846,11.06825722139294
853,51577476281360512,58.56813739428983,20.92982667185913,6.685919045334363,18.09351704363242,-44.13985504339866,,3.2366257,17.959175,12.084980678611316
854,51474495848610432,59.40462304402667,21.029872578725904,7.692644590772885,19.875045032896814,-49.41370275855602,,3.4533844,17.95361,12.383987806479851
855,51452750431129600,59.50715707978704,20.67658955799493,7.965776421753494,23.64786417105723,-45.97608381107808,8.104273292895385,0.66429234,9.278903,3.7850435712498616
856,51681655008229632,58.98984925434663,21.17731312751082,6.790442791431913,18.63328723249393,-40.56724961155352,,2.7574663,15.600911,9.760401613910354
857,51742471745296768,58.61605650386417,21.389542225566576,7.454439666397642,19.19928564130284,-47.192503326702216,7.493041498794092,0.92410946,10.756516,5.118591476945898
858,51730067879582080,58.91469387434607,21.272609920785364,6.637654785181339,19.147618162127685,-44.63984177921817,,2.2094898,14.342467,8.452540616206818
859,51554317817849344,58.8877450046956,20.625001054793483,5.371940923655134,21.9348857548639,-39.99304828612727,,2.406415,16.399994,10.050650036468078
860,66460225158376192,57.55255803242228,23.813419152671027,7.477830952085724,19.08539652294277,-46.43168872861683,,3.2695503,17.804312,12.17318996747868
861,66473728535654784,58.18460549631557,23.904017753072303,7.361440312600973,17.398050357259777,-44.704964876915696,,3.330202,18.02123,12.356044673271342
862,66453490649681280,57.43146561674279,23.71165592050896,7.49620499789952,18.016395443699817,-45.80051333253974,,-0.044172764,6.14535,0.5195572526300971
863,66289044940711168,60.48279377810888,24.73387783842979,7.328855060559301,18.593084699893296,-42.42385297426314,,3.0179443,16.364372,10.689552918083674
864,66445038154189952,57.799580664302816,23.745218149870265,7.3061025239599955,18.55487688381537,-45.245891296397375,,3.1902637,17.549198,11.86762696173454
865,66471220274934272,57.98702363670819,23.90175911616948,7.487040599101899,20.720128515847108,-45.97899904933656,5.77602148573126,0.7607107,9.921573,4.293123625904013
866,66364047951798656,59.99940403758559,25.148099345874023,6.327336428924979,15.947185622842229,-44.5713798698128,,3.440586,18.718384,12.724488423142056
867,66482868226100096,57.80039395813223,23.93243670804142,7.482308496538541,19.67112541885781,-46.56853414944791,,2.0349836,14.095937,8.466114826449996
868,66469742806047744,57.91337917147742,23.85492163280224,7.451215415491011,18.583275513884512,-46.54087803925589,,3.2380285,17.115084,11.476219289869452
869,66481837433947392,57.874839203752046,23.899041937260147,7.565003816948215,19.687509071855946,-45.78210725437013,3.3494579164500937,1.5827932,13.036555,7.430601047642206
870,66223585341377152,59.41232937689021,24.461975802767505,7.065803647804733,19.68198873428596,-44.69378328308391,,3.4881763,18.79313,13.038938697742022
871,66481734354737792,57.85567762990191,23.88917827293164,7.343075152565563,19.098054154333795,-46.8136126822269,6.113796207884038,1.7526941,13.485077,7.814466769343511
872,66485582645439104,57.74243717116892,23.92836393715489,7.093679175272539,18.56230880768484,-43.559615916705845,,2.9336786,16.742987,10.997344393131783
873,66289044938594816,60.48294809352181,24.73330841972569,6.58232307966944,17.71342919755962,-42.19187617892992,,,19.526321,13.618217385757571
874,66483795939004416,57.99316804927221,23.9718921736,7.2930588417931395,17.758787036549133,-45.57212540330872,,2.9576502,16.680983,10.995531177461924
875,66359138806835840,60.06614392861388,25.02940929158256,5.9658994695048975,16.704132055954915,-41.26153469244806,,2.6306534,15.487079,9.36545832096311
876,66483761579269888,57.97943449679544,23.961545703076293,7.37759858619072,18.906522386110204,-46.07326666690647,,2.9731474,16.61972,10.959295567230026
877,66470567439742208,58.07804112645555,23.876696701703224,7.373026369493717,18.153552048726937,-45.62185781057133,,3.105999,17.257837,11.596066231292893
878,66489259137570816,57.85177538535644,24.08717860679977,7.382369336356251,19.155921887809924,-45.041133088789344,4.590146213957873,1.4841623,12.792986,7.133964760864657
879,66473178779856768,58.13899299486707,23.851744288804017,7.296214791945319,19.556981157216317,-44.791178536698055,,2.9487123,16.502985,10.81847305373595
880,66490977124308480,57.97516526436281,24.04735714869153,7.034272469888607,19.643765134847865,-43.27315049575512,,,17.186306,11.422401932453552
881,66490977124308352,57.97466032559201,24.047518335032063,7.073044777876897,19.601125023342227,-44.82143108677944,,2.974308,15.674363,9.922395173857204
882,66280248847432192,59.77635904429325,25.05540845963395,7.371018129455974,17.558993631247688,-47.21125568742538,,2.7236786,15.377331,9.714968176899678
883,66430675783640448,57.71745573039925,23.453002345245743,9.000027519782211,24.78316283499293,-47.23052991900597,,2.6108341,20.461748,15.23296731018295
884,66353503809775232,60.75514725993477,25.406314151581,6.426289073545541,22.33946294115001,-43.84255567437317,,3.0032806,19.60193,13.641731905831108
885,66249771756640512,59.29646425407489,24.83362577394068,7.328212821347031,19.61930909824161,-44.71902925919668,,2.5520782,19.633677,13.95866689568114
886,66429232674604544,57.61402930609694,23.37901878576908,7.387620017173574,20.132397034589395,-44.82578245407882,,2.9679937,16.568806,10.911328441436336
887,66431775295228288,57.675683386148044,23.49239537939353,7.77121545211615,21.003913699744665,-46.11361484709954,,3.297533,17.747196,12.199640945867475
888,66480944080770176,57.82036807149629,23.82640608439269,7.320482855682977,20.082544950540555,-46.62797011808706,5.917992995300153,1.2459354,12.0959635,6.418662117425839
889,66452047540860160,57.38016642209936,23.68863700869033,7.415586116546716,20.154154405252385,-44.52311511238208,,3.1136465,16.83008,11.180807445800587
890,66451497784867712,57.33962255639811,23.65158457601763,7.333717977663807,18.16033691520998,-45.81913241904172,,2.7873707,15.814154,10.14077469577468
891,66451429065390080,57.374281218578,23.648521852173044,6.9395477711946105,19.59135251784161,-46.38719859417753,,3.1283836,16.799902,11.006557811043017
892,66462939577861248,57.66705528629559,23.932850926556934,7.15988843728362,18.65775897803572,-44.21683678459529,4.761725967905642,0.785573,10.156676,4.431207569147551
893,66468918172339328,57.89280309675567,23.79703901681381,7.116327485160621,18.95219945018488,-45.26834472401789,,3.0751133,17.09081,11.352090403764556
894,66453181412027392,57.49021355898429,23.72432767024857,7.074529229081225,18.99137887972391,-45.70551251868898,,3.2901516,17.732103,11.980591074049904
895,66452734735432192,57.49314666427368,23.70922000434565,7.352547121183138,17.45102210488951,-44.91110896721212,,2.4827223,15.182101,9.51429033222024
896,66452769091505024,57.45992114123093,23.705394606429724,7.205443261054198,19.715913022064782,-44.02417406406106,5.911406842677122,1.0337391,11.34111,5.629413742965003
897,66441323003146112,57.7637355718307,23.583234458305085,7.366373023653223,18.359106735058297,-44.73476249273079,,3.1419888,17.562769,11.899037472105183
898,66753038847347456,57.31420070794872,24.56707866115371,7.390999150467684,18.33793969553412,-47.11482214125205,,1.8035431,13.437666,7.781181701131519
899,66546742979468416,57.92637965790145,24.361317949041396,7.347082908076086,19.630036438166307,-44.731554530115645,,2.8881092,16.658134,10.988709163765826
900,66507469798631808,57.49198519681833,23.848493600241056,7.069858329041012,18.665695828984887,-46.28971473234071,,0.06536198,6.7892323,1.0362858099066017
901,66624357329718400,58.663126139685495,24.59833864077563,7.489781303390365,20.17064142544584,-45.50985744280929,,3.3338776,18.092422,12.464768169231125
902,66512074003566976,57.40055245166255,23.939622944725,7.251180607426489,19.13880042902165,-44.62203342680077,,2.8555174,16.177538,10.479581529944376
903,66731731512764416,56.72077671893389,24.252022253057834,7.491484444357649,19.00318629742404,-45.311995068133,,2.819189,18.74313,13.115969140562026
904,66592265333776512,58.02432444068705,24.29181166545024,6.609565162002974,17.42538212833395,-44.43002273973614,,3.2838287,18.851374,12.952238115182414
905,66584332530000512,58.53724009607239,24.333495628328745,7.694849310666972,17.346297285449516,-46.30463299989045,6.8273603777133935,1.3641243,12.184739,6.615739709853539
906,66511970924353792,57.38563800027413,23.928302134502,7.4835170181086434,18.257696830962814,-45.69099562205541,,2.8794594,16.325727,10.696256215848216
907,66658996243552000,57.91374713679545,24.548702499359177,7.42476315909977,21.41264332922217,-46.02759820304067,4.837735300019492,1.2379265,12.0192995,6.372712530867446
908,66747816167123712,57.42624240807088,24.462806205398227,7.490018098866185,18.87823116316533,-46.64539779051964,,1.1980419,11.907715,6.280129179395672
909,66745170467302656,57.296061034552245,24.347405254181805,7.320455641110415,20.2767003315849,-45.198005766372574,,2.8016157,16.037807,10.3604980312724
910,66597767189992832,58.42074478763691,24.419209227516998,7.290620725062345,18.19103068513368,-43.61439753074211,,2.4016466,15.111785,9.425607464099835
911,66649409876772096,58.12888205630578,24.54418433947399,7.365046338103122,16.79792306140246,-44.72338014304484,,2.888301,15.462837,9.798714637262677
912,66652467893487488,58.08614636376094,24.56531035764896,7.1364250012363,18.473715677630786,-44.532717000796666,,2.209241,14.523875,8.791278766638786
913,66581549393480704,58.61863911431721,24.320936673283345,7.348691749134714,18.823737606740504,-46.74969645606381,,1.7922897,13.597135,7.928184743595324
914,66755959425257856,57.57597915240502,24.587472750455564,7.426696207860004,20.13206238306231,-46.27876325210072,,2.9139128,16.852837,11.206814905286812
915,66532174450470656,57.38805830743434,24.21780551721612,7.502088704110235,20.522876188091757,-47.08331689859979,,3.1012268,18.02713,12.403041101498417
916,66729635568719872,56.84331305373442,24.23841306692081,7.528489038400853,20.30714152085328,-43.84587315589201,,3.1804676,17.659203,12.042741687676404
917,66702048995630848,58.3521439985556,25.035139893654083,7.440484180251754,18.99631021234364,-46.28728691683354,,3.1973753,16.632647,10.990652548861837
918,66742765285619584,56.96235535022014,24.505022419541184,7.313090572044611,18.482525566255266,-45.132289125360245,,2.4275846,15.038091,9.358595466672298
919,66728089380492160,56.79950077769677,24.231447688139884,7.072840797877214,19.1876220810628,-43.60950752265951,,3.1648521,17.579325,11.827294135718272
920,66728089380491648,56.79601141536668,24.23081704332723,7.215344699921447,20.046817917838084,-46.00710047209544,,2.995018,17.58388,11.87516488858114
921,66657415695597056,57.86348663909352,24.518455060627502,7.332708125568687,20.03544720183349,-45.38880147825721,15.49642450903315,0.5418215,8.760477,3.086799058468188
922,66570554277316992,58.348868684258974,24.064842883805184,7.343179615797544,19.52194254290721,-45.25666863266784,6.122747250185325,1.0093727,11.162713,5.492133807226384
923,66525096340629504,57.32023413729832,24.016444122462,6.962687991059952,17.577360851968407,-45.61051978955423,,,17.703762,11.91764672542611
924,66562342296619520,57.73922209537428,24.412213358221823,7.288521715491229,18.39697950186837,-47.27552969480767,,3.4113579,17.554266,11.867463236260868
925,66565365957676416,57.58720452276469,24.46655135744108,7.249936899172197,20.32699106349392,-45.55765618167818,5.164913010962211,0.9340391,10.910271,5.211941824144953
926,66507469794885120,57.49118050571784,23.84795414750346,7.262145480765203,20.725743302909397,-48.26837394504907,,,9.967809,4.273133447339788
927,66722355601033600,57.23905052150811,24.32864694388076,7.213317836079103,18.906184563853145,-45.605822897261575,,2.5805435,14.725102,9.015777767960792
928,66539252556578816,57.52113990468038,24.12375734966064,7.419926694038729,18.42240918563332,-47.00833618589944,5.106203234311413,1.7299442,13.452196,7.804194194422454
929,66566946505629440,57.64417261571278,24.507578253251705,7.096746728113207,19.99087599124272,-44.9038120661514,7.308986713235523,1.2865553,12.294708,6.550004782997092
930,66529975427235712,57.2968277114558,24.13650490690607,7.722945189443285,18.63802856520514,-48.67848883901032,,-0.043393612,5.1857038,-0.3753814824971684
931,66665902550940800,57.99722672164111,24.66618453827813,7.430325120241674,17.341254187186976,-44.6448430928984,,2.7350063,15.832394,10.187432731757614
932,66665902550940672,57.99514450354509,24.66773033286349,7.31678542308922,17.708148273085868,-44.99961688280698,,2.6478958,15.644554,9.966155732241669
933,66720946851771904,57.204058825990295,24.26718036299427,6.966932356290467,17.47863205715722,-47.32530892219313,2.14133955967316,1.0752592,10.699402,4.914609824868737
934,66737405166459264,56.87755177656682,24.370341109173044,7.363666170065337,19.707285678639924,-46.63311062725626,,2.3304596,14.82013,9.155600806446934
935,66642641008348416,58.07317736249066,24.45533302922639,7.381703937738168,19.23831107508815,-45.64940863210999,,3.022685,16.564339,10.905121797629032
936,66671468828544384,57.85786624205762,24.79395899308218,7.457536770003606,19.237364384873462,-46.73822972243416,,2.7165966,14.990769,9.353746403113227
937,66723008433853056,57.0596509379204,24.26389682287758,6.487196910846719,19.557151227447644,-47.54538316066909,,2.8623142,19.089773,13.150058581114028
938,66722660540945408,57.23194572121876,24.36101990125736,6.8484400261415885,18.3225045120375,-45.296447389300965,,3.2187538,18.5933,12.77125815005072
939,66553885506789504,57.579831213669614,24.27597008586196,7.884171015893818,18.83853565198347,-47.028659810947794,,3.4251842,18.847902,13.331682478023277
940,66612473157921024,58.719109829762665,24.57606019389524,7.071994596918817,18.77645825063857,-43.86649237155515,7.371341247415932,1.6833906,12.620218,6.867927877974598
941,66715105696289024,56.83775691923278,24.116073676973148,7.444952560871437,20.80222349474367,-45.043671668588665,,0.023653507,6.2838345,0.6431441312921624
942,66633668819824128,58.84623848309018,24.817923787403934,7.830459254346938,19.69644365211984,-44.80067829896038,,3.0051346,19.577152,14.046088422499537
943,66740497542906368,56.88397272775505,24.404943954745075,7.470183334020275,19.45729725171272,-46.80868983707123,,2.877118,17.075756,11.442412375231877
944,66715827250786432,56.88340263663262,24.173398679177332,7.392600573494028,20.572207464761803,-45.60665405027794,,2.4506826,16.892225,11.23621147374353
945,66729021390315904,56.78930635151615,24.259495681618805,7.89516269785351,19.32492804382071,-44.57287268935132,,2.9522629,17.911009,12.39781425516838
946,66738328582414720,57.07926835104309,24.42008715019559,8.58854491319267,18.13622517836874,-43.830869478674565,,1.9660797,20.205275,14.874872537444917
947,66522137109124096,57.04245150045496,23.988787423189176,7.126641273044909,20.51250279300716,-46.24189577460746,,3.0547695,17.800526,12.064950158680034
948,66712253837994880,57.02676259477002,24.11421376092651,7.392663196448301,20.399303308824702,-46.88802336290068,,2.8223267,16.765978,11.109982462271518
949,66509595804577920,57.59174822096272,23.92493220472931,7.87305045855009,18.63783030283367,-46.04530703886723,,2.7865963,19.753675,14.234390635083605
950,66648001127514368,58.180227820072496,24.466116939319384,7.206343707193117,18.278563231222805,-44.89672010774207,,2.994135,16.847776,11.13635127293296
951,66728128034922624,56.82565240579877,24.230567914985464,7.703831387533997,20.65379266239512,-46.97203555631017,,,17.550318,11.983851608732142
952,66753446866736896,57.31309658874861,24.606097124883902,7.433483899326214,20.2294773813916,-45.00172869258746,,3.1292076,19.33303,13.68899272617202
953,66523103479455232,57.140812430878064,24.032855910504576,6.8212922748256855,19.257771288311343,-44.24001423457411,,2.8579655,16.845224,11.014557672148737
954,66733763034205696,56.784011982129286,24.30663687787137,7.23467745821433,20.95862535248567,-47.43175840571588,,2.7286339,15.725168,10.022264097380337
955,66655560269868544,58.22291288527084,24.71553734956823,7.091487672187328,18.24028785343844,-44.99212807209079,7.152339510375309,0.6475563,9.335321,3.589008187672265
956,66729674225341696,56.854696513383736,24.254627059665967,7.482173720858357,21.81158409158968,-46.141959516947765,,2.9714556,17.104467,11.474606329037538
957,66542551091588352,57.82951995920611,24.17013182571654,7.669624456945107,20.742607320596363,-48.310650075164304,,2.489458,15.011136,9.435006551224284
958,66729261908482048,56.79198513417869,24.27645979141312,7.320286278692637,20.10421654954913,-44.35979328552109,,0.6514597,9.368323,3.690963654097717
959,66714177981308800,56.8747085325948,24.096931956028296,7.160426029161293,19.35297757687435,-43.923133658645085,,1.3497438,17.270823,11.545516838106687
960,66729880383767168,56.87281120203012,24.28813675924806,7.166029341365242,18.601886390830767,-46.75198530842271,,0.1070447,6.7984514,1.0748443339250675
961,66730120901930240,56.91832314088232,24.30174305949383,7.427570100749157,20.09080843220542,-47.22112676092705,5.858176152278443,1.7155895,13.280696,7.63492971186178
962,66541142342159232,57.67688578253884,24.215250712750134,7.571391259496583,19.75512980620564,-44.85437491250607,,2.9977942,17.199932,11.595810545298438
963,66735446661374976,56.78289878888667,24.393670797245697,7.21020790869438,19.954310698933977,-44.51029967310748,,2.9094543,17.202,11.491738603921036
964,66556672943906688,57.42804185142256,24.318575009079925,7.388972892374284,20.37335580483964,-48.15585710432368,,3.0133867,16.065794,10.40871435750439
965,66719194505127168,57.14795394453441,24.20069889991057,6.986213707180581,20.51789339154021,-46.27295553713003,,3.1382694,17.449757,11.6709659548387
966,66537981246228096,57.72960799279669,24.197252568078238,7.1515871203658685,19.023817925853685,-43.2617030264598,5.622801275316537,1.0413036,11.418302,5.69031375017202
967,66553443128503552,57.563674837833695,24.2265485514752,7.617435629584536,19.391981831699983,-44.34479827602773,,2.8756533,16.229826,10.638869938240711
968,66732423004453376,56.72344416584778,24.28730076504606,7.320247168310797,19.155697139391386,-47.47911880925047,,2.7143078,15.002328,9.324956645351058
969,66555573432261376,57.55367829795786,24.351621686570635,7.238879948789157,18.07717747642572,-44.4081414038936,,2.2047224,14.475728,8.77408490622787
970,66623605713181184,58.50165875828711,24.580380223476556,8.0093683129265,20.381463518246434,-46.33104467225676,,3.7455063,18.465488,12.983479760183954
971,66536331978799616,57.73930115804489,24.108375082063542,7.30120136645655,18.755676337537626,-44.17456962404227,,2.5334454,15.459362,9.776333662066785
972,66734514652754688,56.8247472554197,24.375298929281232,7.894558240606028,23.36137532038609,-42.21946800469964,,2.0676785,20.77904,15.265678547984288
973,66728128037119616,56.825615446772495,24.230786719967995,7.855573652071802,18.82364500802457,-47.0699254914566,,3.1366158,17.042696,11.518585523258192
974,66754241438299520,57.55177249919622,24.532732691816317,7.196010438933341,19.223545078016883,-45.52977505122815,7.008792512886092,1.4438963,12.73605,7.021508575528223
975,66710948167949696,56.893871878330366,24.03956016954016,7.527420166879927,19.32941946924268,-44.94816876824108,,2.5298405,16.797682,11.180912599659775
976,66727234683931520,56.76501821521337,24.159493563402044,7.409468715511654,19.591350493505857,-44.78915438568837,,1.8939762,13.838818,8.187752939845264
977,66720294016753280,57.10522526001863,24.240363693914556,7.265084316056599,17.84473696707601,-45.148440696846734,,3.0275965,16.071756,10.377959657589455
978,66728265476081408,56.730555417376586,24.18780429787699,7.29109478907833,20.29759022524536,-43.96367024081484,,3.2011213,17.22878,11.542744468404798
979,66719228864863360,57.16636069164549,24.21171902771985,7.0997580955446535,18.092762860988923,-46.71701638211002,,2.5934458,15.525212,9.781430045892671
980,66710845088732160,56.943375730038646,24.050488147017138,7.72436294306987,20.495811597576264,-46.50478761786126,,2.2833033,14.7757015,9.215014881293314
981,66593437863017984,58.18540185917614,24.349689501299974,7.288066264423179,18.515373630291336,-44.59945754684701,,3.095889,17.190712,11.50377353843396
982,66714384141781760,56.8712472078721,24.10494049996952,7.968840141979247,25.342896853621763,-45.93839503901913,,0.15858841,2.7730389,-2.719985561878949
983,66724451545088128,57.0565738117554,24.318218144074056,6.992730253845261,18.54558457659354,-41.99327404000348,,0.51014566,8.201289,2.4245230547172465
984,66556535504957568,57.40227401353722,24.30374374488389,7.224114807892947,18.48276586528229,-45.91705287726584,,2.7682562,16.262117,10.55604058238471
985,66734725106867968,56.8144433926718,24.39176993016081,6.645617910098419,20.24976311203369,-45.291537289385545,,3.199318,17.03027,11.142946462266345
986,66737095928811648,56.918613617547145,24.36436236976605,7.316612651236727,19.26661481450498,-45.56944825749717,6.20412547393109,0.85272694,10.398834,4.720384546812738
987,66515196441155712,57.46854033840972,24.06179452034221,7.29570980219096,19.2736160488286,-45.01328126313982,,2.7990704,18.447723,12.763061143416742
988,66556535504958848,57.40235227021632,24.29586591381169,7.365001264167708,18.17259581946608,-45.98840935570365,6.889558485614067,1.0798855,11.464658,5.800521912124573
989,66567427541958784,57.729162833222986,24.550851151803737,6.801867470317585,16.879556050267478,-42.7635324299882,,2.9913988,16.982763,11.145904119163204
990,66642641008348544,58.07357307023792,24.454946233887767,8.043071032999174,20.80441305134959,-44.72644358164884,,,18.924332,13.451441186161713
991,66714418501518848,56.87239325967224,24.11411856183428,7.311055218847984,21.389369874355427,-44.49978518869616,,1.638916,16.825438,11.145337866030356
992,66716136488429312,56.87289826454588,24.20534757219074,7.61517477191145,19.73765318867764,-45.23628446196778,,2.7013454,17.720297,12.128696235006132
993,66711532283494656,56.94066902234351,24.09348475562874,7.36505339841698,20.305522484600463,-43.59130834146498,,2.6816845,16.33223,10.66810911390786
994,66521381194879232,57.05551205650055,23.979524741552023,7.487740755773229,19.555568051299343,-46.05291475947891,,2.9545841,16.375874,10.747627563844524
995,66738023641737088,56.95748635869888,24.428496164154204,7.242315048464069,20.38405251162584,-45.67170479638754,,2.9529524,16.682482,10.981868831583022
996,66730601936067072,56.84287479886216,24.28314321102191,7.63795740694384,20.47684415282429,-46.91939649564134,,2.8286533,18.433237,12.84812323681382
997,66741116018188416,56.91405264569869,24.45873874003648,7.432656309723295,18.07332396001085,-44.97230664229375,,2.9129477,16.153196,10.508916591049498
998,66515922294233728,57.4812591208343,24.10124091302143,7.501517130287457,19.114352943886963,-43.49016877913179,,2.9143686,16.638477,11.014222852185
999,66720534534913792,57.12947017468325,24.281279555527057,7.165317448614132,20.40700153570179,-46.63126280920313,,2.4309053,14.965404,9.241580736441268
1000,66555985749157760,57.35836524435425,24.24750282877237,7.35516303366975,20.93398783986112,-46.20214733479919,,0.24247551,7.940643,2.273604352160301
1001,66502281478384000,57.3503075390406,23.839048706697447,7.376478664681381,24.705892457084868,-45.96609711580163,5.331048113041687,0.9989805,11.108135,5.447380676499451
1002,66695688147432832,58.23308242432989,24.96147812676946,7.163782990889982,17.611115019368324,-46.829877218540325,,3.4964905,18.795918,13.071629618474828
1003,66560349435890176,57.63790659120863,24.339212800064228,7.597076687572112,19.5717807333657,-47.01543231570003,,2.854908,16.431084,10.834316230939807
1004,66564674465201408,57.59880264501904,24.428650864677817,6.955866592172198,17.357594361787203,-44.92310872432443,,3.1856937,19.966234,14.17799042714262
1005,66550350752004352,57.798123659825286,24.386806527796,8.164850433548803,18.52290606146577,-43.19721180760154,,2.5902958,14.9961605,9.555901675174663
1006,66555573432261120,57.55422883049123,24.351824219754064,6.994192805832673,19.088254079206653,-46.7589019644251,,,15.349448,9.573136204755286
1007,66498158309575168,58.0280494628211,24.26664379692893,8.212375879292622,23.054238085159696,-50.38398200123821,,2.7970695,19.594942,14.167286186650578
1008,66750358787789056,57.177943549472985,24.45524693674132,7.964751907311407,19.57743143250756,-47.64658041355752,,3.192793,17.68397,12.189830760598866
1009,66565778274538624,57.544943158570014,24.4780349991065,7.4692941601265455,18.56319921654704,-45.53718959996601,,3.154622,16.953684,11.320081670227983
1010,66497952151148544,58.01870824582739,24.244185499354582,7.675885011725199,19.206185646000907,-44.67608806960052,,2.9605665,16.902199,11.327841092412996
1011,66746441777612416,57.32010393253808,24.395939583270508,6.966707472789265,19.971243338995865,-44.131004624956894,,0.14096451,7.5111723,1.726310170584641
1012,66551686483467904,57.49815299698589,24.195905016667552,7.265152463214431,19.947225445151563,-43.6167784620416,,3.1334152,17.82392,12.130142959454083
1013,66659271121456768,57.89173531457551,24.568997747343644,7.636485733930739,20.373160760599006,-47.0250776202591,,2.9681644,16.492743,10.90721026229383
1014,66560727393001216,57.72778185083378,24.365333222123155,7.442459774689007,18.89694689057218,-47.26605626139039,,2.928543,16.707539,11.066121084898963
1015,66639720430624640,58.00955203835742,24.36314459420459,6.572407410217839,24.947106458885425,-46.8479576506003,,1.9885015,14.498398,8.587020210310342
1016,66728501697350016,56.75775571133306,24.224334115583755,7.411310987803389,18.58661476008073,-43.42790292681786,,2.9798603,18.626999,12.97647408728897
1017,66659408560406528,57.913030645013066,24.5912707238222,7.355696031459827,19.54404667744817,-44.25994651810743,,3.0004883,16.600153,10.93327183959996
1018,66715273197982848,56.83069747416248,24.138926201582947,7.347068599840799,19.25440397502643,-43.85635288833111,,0.35874176,8.231667,2.562237039373056
1019,66739982146803456,57.0721387779768,24.504227122036752,7.419886085825003,19.831772515172744,-46.23112047874434,0.0296233583985809,1.8564491,13.723226,8.075211782578357
1020,66501181966524800,57.38808968139058,23.795201753088413,7.191551866542105,20.03721550730952,-43.70061376489026,6.980154423206354,0.8950987,10.747876,5.031989252280555
1021,66507882115488128,57.50913835348258,23.862229186210996,7.622099972815705,19.667479450347017,-45.25099685086752,,2.7205505,15.762332,10.172705166370406
1022,66749121837171840,57.38774609552646,24.533839063262494,7.367681922365623,20.21730787316212,-46.26684509404366,,2.5844145,15.380517,9.717171347060315
1023,66506331628024832,57.300872117294645,23.88659386685313,7.448522516836224,19.958491304956247,-45.22617325027844,,0.30456018,8.087943,2.448293751955852
